name,lat,lon,date,maxtemp_f,mintemp_f,maxwind_mph,totalprecip_in,avghumidity
Columbus,39.961,-82.999,2025-07-31,78.8,68.0,9.8,0.39,88
Columbus,39.961,-82.999,2025-08-01,78.4,68.4,13.9,0.0,75
Columbus,39.961,-82.999,2025-08-02,77.5,58.1,11.0,0.0,65
Columbus,39.961,-82.999,2025-08-03,80.8,57.0,8.1,0.0,71
Columbus,39.961,-82.999,2025-08-04,80.8,61.3,5.4,0.0,67
Atlanta,33.749,-84.388,2025-07-06,93.9,76.4,7.4,0.0,53
Atlanta,33.749,-84.388,2025-07-07,92.8,76.8,8.9,0.0,67
Atlanta,33.749,-84.388,2025-07-08,93.9,80.3,6.0,0.0,57
Atlanta,33.749,-84.388,2025-07-09,92.0,78.8,9.6,0.0,68
Atlanta,33.749,-84.388,2025-07-10,86.4,75.7,10.7,0.58,71
Atlanta,33.749,-84.388,2025-07-11,88.5,74.9,11.9,0.16,71
Atlanta,33.749,-84.388,2025-07-12,90.0,76.8,9.8,0.1,67
Atlanta,33.749,-84.388,2025-07-13,96.7,77.4,10.7,0.0,66
Atlanta,33.749,-84.388,2025-07-14,94.3,80.9,10.7,0.0,58
Atlanta,33.749,-84.388,2025-07-15,93.8,81.3,12.5,0.44,66
Atlanta,33.749,-84.388,2025-07-16,91.3,76.2,10.5,2.77,77
Atlanta,33.749,-84.388,2025-07-17,93.0,77.4,13.4,0.0,70
Atlanta,33.749,-84.388,2025-07-18,92.6,76.9,10.1,0.0,66
Atlanta,33.749,-84.388,2025-07-19,95.2,79.8,13.2,0.0,60
Atlanta,33.749,-84.388,2025-07-20,94.9,78.7,10.7,0.0,62
Atlanta,33.749,-84.388,2025-07-21,92.2,77.3,12.8,0.0,71
Atlanta,33.749,-84.388,2025-07-22,94.2,79.0,8.9,0.0,68
Atlanta,33.749,-84.388,2025-07-23,89.6,76.2,10.1,1.28,72
Atlanta,33.749,-84.388,2025-07-24,94.5,74.6,8.3,0.0,67
Atlanta,33.749,-84.388,2025-07-25,92.7,76.4,8.7,0.0,71
Atlanta,33.749,-84.388,2025-07-26,97.1,79.4,9.2,0.0,60
Atlanta,33.749,-84.388,2025-07-27,98.3,81.1,13.2,0.0,58
Atlanta,33.749,-84.388,2025-07-28,99.3,82.2,12.5,0.0,56
Atlanta,33.749,-84.388,2025-07-29,96.4,82.5,16.6,2.48,65
Atlanta,33.749,-84.388,2025-07-30,90.0,77.7,5.6,0.5,73
Atlanta,33.749,-84.388,2025-07-31,90.9,78.6,7.8,0.28,79
Atlanta,33.749,-84.388,2025-08-01,92.1,80.2,15.2,0.0,73
Atlanta,33.749,-84.388,2025-08-02,84.0,72.0,11.0,0.31,80
Atlanta,33.749,-84.388,2025-08-03,71.2,65.1,11.6,0.0,83
Atlanta,33.749,-84.388,2025-08-04,75.0,63.1,9.2,0.0,83
Austin,30.267,-97.743,2025-07-06,94.1,72.4,11.4,0.0,74
Austin,30.267,-97.743,2025-07-07,87.4,76.1,10.3,0.0,83
Austin,30.267,-97.743,2025-07-08,88.8,74.6,12.3,0.0,82
Austin,30.267,-97.743,2025-07-09,92.9,76.1,13.6,0.0,72
Austin,30.267,-97.743,2025-07-10,99.4,75.5,13.9,0.0,66
Austin,30.267,-97.743,2025-07-11,96.6,75.3,15.0,0.0,70
Austin,30.267,-97.743,2025-07-12,92.5,77.0,13.6,0.0,72
Austin,30.267,-97.743,2025-07-13,97.9,76.4,11.6,0.0,70
Austin,30.267,-97.743,2025-07-14,94.0,74.7,13.4,0.0,73
Austin,30.267,-97.743,2025-07-15,96.2,75.7,13.6,0.0,76
Austin,30.267,-97.743,2025-07-16,96.5,76.6,13.4,0.0,70
Austin,30.267,-97.743,2025-07-17,90.7,73.9,14.1,0.0,78
Austin,30.267,-97.743,2025-07-18,94.7,74.3,10.7,0.0,73
Austin,30.267,-97.743,2025-07-19,89.4,73.2,15.2,0.0,78
Austin,30.267,-97.743,2025-07-20,96.0,75.5,17.9,0.0,70
Austin,30.267,-97.743,2025-07-21,97.4,74.4,15.4,0.0,71
Austin,30.267,-97.743,2025-07-22,98.9,75.3,13.9,0.0,69
Austin,30.267,-97.743,2025-07-23,99.4,76.0,12.8,0.0,64
Austin,30.267,-97.743,2025-07-24,103.2,77.7,12.3,0.0,58
Austin,30.267,-97.743,2025-07-25,89.0,77.0,9.8,0.03,63
Austin,30.267,-97.743,2025-07-26,92.4,77.4,12.1,0.0,70
Austin,30.267,-97.743,2025-07-27,95.8,78.2,14.3,0.04,71
Austin,30.267,-97.743,2025-07-28,100.4,78.3,14.5,0.0,62
Austin,30.267,-97.743,2025-07-29,103.3,75.3,11.9,0.0,51
Austin,30.267,-97.743,2025-07-30,104.4,73.9,10.1,0.0,36
Austin,30.267,-97.743,2025-07-31,104.2,76.6,9.6,0.0,42
Austin,30.267,-97.743,2025-08-01,105.3,77.9,14.8,0.0,49
Austin,30.267,-97.743,2025-08-02,104.5,81.3,13.2,0.24,55
Austin,30.267,-97.743,2025-08-03,101.7,77.2,13.2,0.0,63
Austin,30.267,-97.743,2025-08-04,95.9,78.6,11.2,0.0,61
Little Rock,34.746,-92.289,2025-07-06,97.3,77.5,8.7,0.0,56
Little Rock,34.746,-92.289,2025-07-07,94.1,80.8,8.1,0.0,60
Little Rock,34.746,-92.289,2025-07-08,98.0,79.5,8.7,0.26,60
Little Rock,34.746,-92.289,2025-07-09,91.4,73.1,10.1,0.31,81
Little Rock,34.746,-92.289,2025-07-10,91.4,72.2,8.5,0.0,78
Little Rock,34.746,-92.289,2025-07-11,94.5,77.0,11.2,0.0,65
Little Rock,34.746,-92.289,2025-07-12,97.0,79.7,11.2,0.0,57
Little Rock,34.746,-92.289,2025-07-13,91.5,79.5,9.4,0.0,63
Little Rock,34.746,-92.289,2025-07-14,91.1,78.0,10.1,0.54,71
Little Rock,34.746,-92.289,2025-07-15,91.7,76.7,11.9,0.6,79
Little Rock,34.746,-92.289,2025-07-16,96.9,80.1,7.2,0.0,63
Little Rock,34.746,-92.289,2025-07-17,100.3,79.6,12.1,0.0,57
Little Rock,34.746,-92.289,2025-07-18,89.6,81.0,9.6,0.0,77
Little Rock,34.746,-92.289,2025-07-19,95.7,77.0,11.4,0.22,75
Little Rock,34.746,-92.289,2025-07-20,98.8,78.4,10.7,0.0,65
Little Rock,34.746,-92.289,2025-07-21,100.0,81.8,8.7,0.0,56
Little Rock,34.746,-92.289,2025-07-22,101.9,81.0,5.8,0.0,54
Little Rock,34.746,-92.289,2025-07-23,102.1,81.0,9.2,0.0,53
Little Rock,34.746,-92.289,2025-07-24,99.0,78.8,10.3,0.0,66
Little Rock,34.746,-92.289,2025-07-25,97.3,79.1,10.5,0.0,71
Little Rock,34.746,-92.289,2025-07-26,93.8,78.5,11.0,0.0,71
Little Rock,34.746,-92.289,2025-07-27,96.0,76.5,9.4,0.0,67
Little Rock,34.746,-92.289,2025-07-28,101.2,80.9,9.4,0.0,57
Little Rock,34.746,-92.289,2025-07-29,97.8,84.0,16.1,0.0,58
Little Rock,34.746,-92.289,2025-07-30,101.1,81.9,10.5,0.0,64
Little Rock,34.746,-92.289,2025-07-31,99.9,76.6,17.4,2.3,65
Little Rock,34.746,-92.289,2025-08-01,86.2,77.9,11.9,0.76,78
Little Rock,34.746,-92.289,2025-08-02,88.7,72.3,9.8,0.0,60
Little Rock,34.746,-92.289,2025-08-03,84.7,68.2,8.7,0.0,59
Little Rock,34.746,-92.289,2025-08-04,87.8,70.7,7.8,0.0,58
