name,lat,lon,date,maxtemp_f,mintemp_f,maxwind_mph,totalprecip_in,avghumidity
Frankfort,38.201,-84.873,2025-07-12,85.6,74.0,10.5,0.34,84
Frankfort,38.201,-84.873,2025-07-13,89.1,73.8,11.9,0.31,81
Frankfort,38.201,-84.873,2025-07-14,85.5,72.9,6.3,0.0,85
Frankfort,38.201,-84.873,2025-07-15,88.0,70.2,4.0,0.0,82
Frankfort,38.201,-84.873,2025-07-16,89.2,74.7,11.9,0.85,82
Frankfort,38.201,-84.873,2025-07-17,88.6,74.8,11.2,1.0,82
Frankfort,38.201,-84.873,2025-07-18,82.0,71.8,4.7,0.94,93
Frankfort,38.201,-84.873,2025-07-19,83.2,74.3,6.0,1.29,91
Frankfort,38.201,-84.873,2025-07-20,92.7,74.8,9.6,1.96,87
Frankfort,38.201,-84.873,2025-07-21,86.1,75.5,8.5,1.09,89
Frankfort,38.201,-84.873,2025-07-22,86.3,65.1,6.3,0.0,69
Frankfort,38.201,-84.873,2025-07-23,91.4,67.5,6.5,0.0,76
Frankfort,38.201,-84.873,2025-07-24,91.8,71.8,11.0,0.0,82
Frankfort,38.201,-84.873,2025-07-25,90.3,75.4,6.3,0.0,76
Frankfort,38.201,-84.873,2025-07-26,89.5,76.3,10.1,0.0,81
Frankfort,38.201,-84.873,2025-07-27,93.4,76.1,10.1,0.0,78
Frankfort,38.201,-84.873,2025-07-28,91.2,77.1,6.0,0.31,82
Frankfort,38.201,-84.873,2025-07-29,90.7,74.8,6.0,0.0,84
Frankfort,38.201,-84.873,2025-07-30,91.8,70.5,6.7,0.0,81
Frankfort,38.201,-84.873,2025-07-31,89.2,73.0,11.2,0.38,83
Frankfort,38.201,-84.873,2025-08-01,77.9,70.3,13.4,0.33,89
Frankfort,38.201,-84.873,2025-08-02,75.7,58.8,11.9,0.0,71
Frankfort,38.201,-84.873,2025-08-03,69.1,63.7,10.1,0.0,82
Frankfort,38.201,-84.873,2025-08-04,81.3,68.2,6.5,0.0,75
Bismarck,46.808,-100.783,2025-07-06,75.3,61.2,14.5,2.32,80
Bismarck,46.808,-100.783,2025-07-07,81.0,59.2,19.5,0.68,69
Bismarck,46.808,-100.783,2025-07-08,79.9,58.6,8.7,0.0,63
Bismarck,46.808,-100.783,2025-07-09,95.9,63.7,14.3,0.0,59
Bismarck,46.808,-100.783,2025-07-10,92.2,65.1,9.8,0.3,53
Bismarck,46.808,-100.783,2025-07-11,74.7,59.6,16.6,0.43,75
Bismarck,46.808,-100.783,2025-07-12,81.6,54.1,7.8,0.0,54
Bismarck,46.808,-100.783,2025-07-13,89.8,62.4,13.6,0.0,42
Bismarck,46.808,-100.783,2025-07-14,99.1,68.6,20.1,0.0,42
Bismarck,46.808,-100.783,2025-07-15,71.8,58.2,16.3,1.36,89
Bismarck,46.808,-100.783,2025-07-16,61.6,50.4,8.5,1.58,75
Bismarck,46.808,-100.783,2025-07-17,72.6,49.7,8.9,0.0,55
Bismarck,46.808,-100.783,2025-07-18,79.0,56.6,12.3,0.0,67
Bismarck,46.808,-100.783,2025-07-19,75.4,53.7,14.1,0.0,69
Bismarck,46.808,-100.783,2025-07-20,81.0,62.7,13.0,1.27,77
Bismarck,46.808,-100.783,2025-07-21,84.8,62.6,11.2,0.0,83
Bismarck,46.808,-100.783,2025-07-22,83.7,69.9,21.7,2.17,89
Bismarck,46.808,-100.783,2025-07-23,81.3,64.8,13.6,0.0,75
Bismarck,46.808,-100.783,2025-07-24,81.3,60.2,7.8,0.06,75
Bismarck,46.808,-100.783,2025-07-25,88.0,66.3,17.4,0.0,68
Bismarck,46.808,-100.783,2025-07-26,94.8,69.7,11.2,0.0,64
Bismarck,46.808,-100.783,2025-07-27,87.4,64.7,13.0,0.54,71
Bismarck,46.808,-100.783,2025-07-28,90.1,71.6,15.7,0.0,63
Bismarck,46.808,-100.783,2025-07-29,83.0,60.5,12.1,0.79,76
Bismarck,46.808,-100.783,2025-07-30,73.6,62.1,9.4,0.0,74
Bismarck,46.808,-100.783,2025-07-31,78.1,59.9,13.4,0.0,51
Bismarck,46.808,-100.783,2025-08-01,80.8,57.9,17.0,0.0,62
Bismarck,46.808,-100.783,2025-08-02,66.2,62.4,13.9,0.0,87
Bismarck,46.808,-100.783,2025-08-03,75.9,62.2,13.0,0.0,84
Bismarck,46.808,-100.783,2025-08-04,84.6,64.6,13.2,0.0,78
Dover,39.158,-75.525,2025-07-06,86.9,65.8,12.1,0.0,80
Dover,39.158,-75.525,2025-07-07,83.9,75.5,11.9,0.91,85
Dover,39.158,-75.525,2025-07-08,91.5,75.1,18.3,0.0,86
Dover,39.158,-75.525,2025-07-09,90.5,75.7,12.3,0.46,82
Dover,39.158,-75.525,2025-07-10,79.6,74.7,10.7,1.06,90
Dover,39.158,-75.525,2025-07-11,81.7,74.2,8.5,0.0,90
Dover,39.158,-75.525,2025-07-12,80.4,73.5,10.3,0.0,94
Dover,39.158,-75.525,2025-07-13,78.6,73.3,11.4,0.0,90
Dover,39.158,-75.525,2025-07-14,81.5,72.0,9.8,0.2,92
Dover,39.158,-75.525,2025-07-15,81.9,73.1,8.1,3.08,90
Dover,39.158,-75.525,2025-07-16,86.7,74.3,15.7,0.0,83
Dover,39.158,-75.525,2025-07-17,92.3,76.1,15.7,0.34,81
Dover,39.158,-75.525,2025-07-18,88.9,78.4,12.8,0.0,76
Dover,39.158,-75.525,2025-07-19,81.2,72.7,8.5,0.57,85
Dover,39.158,-75.525,2025-07-20,89.7,74.6,12.1,0.07,84
Dover,39.158,-75.525,2025-07-21,82.5,73.9,11.4,0.0,69
Dover,39.158,-75.525,2025-07-22,75.6,67.9,10.3,0.0,67
Dover,39.158,-75.525,2025-07-23,78.7,68.9,11.4,0.0,83
Dover,39.158,-75.525,2025-07-24,87.4,68.2,11.2,0.0,75
Dover,39.158,-75.525,2025-07-25,94.3,70.0,11.2,0.0,78
Dover,39.158,-75.525,2025-07-26,84.0,74.8,12.8,0.0,82
Dover,39.158,-75.525,2025-07-27,82.4,73.4,7.4,0.69,90
Dover,39.158,-75.525,2025-07-28,90.4,75.1,8.5,0.13,82
Dover,39.158,-75.525,2025-07-29,93.1,76.8,9.2,0.0,76
Dover,39.158,-75.525,2025-07-30,92.3,75.9,7.6,0.0,78
Dover,39.158,-75.525,2025-07-31,85.5,75.0,13.9,1.1,88
Dover,39.158,-75.525,2025-08-01,77.0,65.1,19.0,10.27,94
Dover,39.158,-75.525,2025-08-02,77.0,67.3,11.9,0.0,72
Dover,39.158,-75.525,2025-08-03,81.5,69.8,12.1,0.0,67
Dover,39.158,-75.525,2025-08-04,85.3,66.7,9.8,0.0,69
